ndvi_d,slope_d,vh_d,n_seasons,days_to_POS,days_from_SOS,rel_pos,in_season,amplitude,peak_ndvi,los,lokasi,region,fase,sumber,truth3,pred3,pred6
0.3710156434409037,0.0005240196320923,-14.40416669845581,1,-25.0,59.0,0.3511904761904761,1,0.124,0.383,168.0,7_Ciranggon2,Karawang,4,Drone (50x50),generative,generative,4
0.3328947485550413,0.0050862296185592,-15.821666479110718,1,-109.0,71.0,0.3697916666666667,1,0.131,0.291,192.0,6 Ciranggon1,Karawang,2,Drone (50x50),vegetative,vegetative,4
0.3897851167602943,0.0063660919774753,-16.44833246866862,1,-110.0,-98.0,-4.083333333333333,0,0.111,0.305,24.0,,Karawang,6,Drone (50x50),bare,vegetative,2
0.3556379206978116,0.0014022994775757,-14.351666529973349,2,-61.0,71.0,0.4930555555555556,1,0.146,0.293,144.0,7_Ciranggon2,Karawang,4,Drone (50x50),generative,generative,4
0.3403507977310755,0.001363420041301,-16.350833574930828,2,-109.0,-73.0,-1.5208333333333333,0,0.106,0.28,48.0,8_Ciranggon3,Karawang,2,Drone (50x50),vegetative,bare,6
0.3105390187992954,0.0015406216841929,-16.465832630793255,2,-49.0,11.0,0.1145833333333333,1,0.212,0.358,96.0,8_Ciranggon3,Karawang,2,Drone (50x50),vegetative,vegetative,2
0.3811046972606686,0.0058708944974636,-14.49583339691162,2,-109.0,71.0,0.3697916666666667,1,0.172,0.31,192.0,6_Ciranggon1,Karawang,2,Drone (50x50),vegetative,vegetative,4
0.3183959122991179,0.0007085363931228,-14.25166654586792,2,-13.0,71.0,0.3944444444444444,1,0.108,0.323,180.0,6_Ciranggon1,Karawang,2,Drone (rice field),vegetative,generative,4
0.3566073231759208,0.0006571889243362,-16.779999017715454,1,-109.0,-73.0,-1.5208333333333333,0,0.105,0.287,48.0,8_Ciranggon3,Karawang,2,Drone (50x50),vegetative,bare,6
0.3998994145455732,0.0063563442721009,-16.44333283106486,3,-49.0,71.0,0.4226190476190476,1,0.235,0.395,168.0,8_Ciranggon3,Karawang,2,Drone (50x50),vegetative,vegetative,4
0.3317820586262239,0.0049181550928979,-15.821666479110718,1,-109.0,71.0,0.3697916666666667,1,0.126,0.291,192.0,6_Ciranggon1,Karawang,2,Drone (rice field),vegetative,vegetative,4
0.3647784315989341,0.0041524915586673,-15.087499221165974,2,-109.0,71.0,0.3697916666666667,1,0.126,0.318,192.0,6_Ciranggon1,Karawang,2,Drone (rice field),vegetative,vegetative,4
0.3665212003371879,0.0043328318774977,-15.087499221165974,2,-109.0,71.0,0.3697916666666667,1,0.131,0.318,192.0,6_Ciranggon1,Karawang,2,Drone (rice field),vegetative,vegetative,4
0.3524173239002198,0.0006150085262644,-16.779999017715454,1,-61.0,71.0,0.3697916666666667,1,0.105,0.294,192.0,8_Ciranggon3,Karawang,2,Drone (50x50),vegetative,generative,4
0.3334752400700305,0.0038660897506257,-15.384166717529297,1,-109.0,71.0,0.3697916666666667,1,0.121,0.294,192.0,6_Ciranggon1,Karawang,2,Drone (rice field),vegetative,vegetative,4
0.493526039737734,0.0004242438833899,-14.299999793370564,1,-169.0,-37.0,-0.1927083333333333,0,0.128,0.474,192.0,7_Ciranggon2,Karawang,4,Drone (50x50),generative,vegetative,2
0.4311994867856907,0.0038094335862333,-14.229999542236328,5,-25.0,23.0,0.3194444444444444,1,0.218,0.385,72.0,7_Ciranggon2,Karawang,4,Drone (50x50),generative,vegetative,3
0.3327163480319601,0.0037770368376346,-15.384166717529297,1,-109.0,71.0,0.3697916666666667,1,0.118,0.294,192.0,6_Ciranggon1,Karawang,2,Drone (rice field),vegetative,vegetative,4
0.3334899694644401,0.0051761378146771,-15.821666479110718,1,-109.0,71.0,0.3697916666666667,1,0.134,0.291,192.0,6_Ciranggon1,Karawang,2,Drone (50x50),vegetative,vegetative,4
0.3563007729984854,0.000654096091348,-16.779999017715454,1,-109.0,-73.0,-1.5208333333333333,0,0.105,0.287,48.0,8_Ciranggon3,Karawang,2,Drone (50x50),vegetative,bare,6
0.3107859282299152,0.0002680737886175,-14.25166654586792,1,-169.0,-73.0,-0.553030303030303,0,0.2,0.417,132.0,6_Ciranggon1,Karawang,2,Drone (rice field),vegetative,bare,6
0.3819975845539662,0.0030911374697176,-14.214166005452476,1,-61.0,71.0,0.4226190476190476,1,0.115,0.302,168.0,7_Ciranggon2,Karawang,4,Drone (50x50),generative,generative,4
0.3319822687936985,0.0007617112199332,-14.359999736150106,2,-37.0,71.0,0.4226190476190476,1,0.178,0.264,168.0,7_Ciranggon2,Karawang,4,Drone (50x50),generative,generative,4
0.3561251129967263,0.0011171370561763,-14.24666674931844,1,-61.0,71.0,0.4226190476190476,1,0.18,0.335,168.0,7_Ciranggon2,Karawang,4,Drone (50x50),generative,generative,4
0.36175130793013,0.0012275993876301,-14.24666674931844,2,-13.0,71.0,0.5916666666666667,1,0.214,0.357,120.0,7_Ciranggon2,Karawang,4,Drone (50x50),generative,generative,3
0.4864902967949881,0.0003591800433201,-14.299999793370564,0,5.0,65.0,0.7948717948717948,0,0.182,0.336,96.0,7 Ciranggon2,Karawang,4,Drone (50x50),generative,vegetative,3
0.3534510541128215,0.0006254160157625,-16.779999017715454,1,-61.0,71.0,0.3697916666666667,1,0.107,0.294,192.0,8_Ciranggon3,Karawang,2,Drone (50x50),vegetative,generative,4
0.4844356694138837,0.0003401772911705,-14.299999793370564,0,5.0,65.0,0.7948717948717948,0,0.182,0.336,96.0,7_Ciranggon2,Karawang,4,Drone (50x50),generative,vegetative,3
0.3680948994418591,0.0044956643373435,-15.087499221165974,2,-109.0,71.0,0.3697916666666667,1,0.137,0.318,192.0,6_Ciranggon1,Karawang,2,Drone (50x50),vegetative,generative,4
0.3548172131068539,0.0010914584677286,-14.24666674931844,1,-61.0,71.0,0.4226190476190476,1,0.177,0.334,168.0,7_Ciranggon2,Karawang,4,Drone (50x50),generative,generative,4
0.3619255645588512,0.0038572950029862,-15.087499221165974,2,-109.0,71.0,0.3697916666666667,1,0.116,0.318,192.0,6_Ciranggon1,Karawang,2,Drone (rice field),vegetative,vegetative,4
0.3378831185428411,0.0013032566601618,-16.350833574930828,2,-109.0,-73.0,-1.5208333333333333,0,0.101,0.28,48.0,8_Ciranggon3,Karawang,2,Drone (50x50),vegetative,bare,6
0.3512589769680617,0.0010215973543411,-14.24666674931844,1,-61.0,71.0,0.4226190476190476,1,0.167,0.332,168.0,7_Ciranggon2,Karawang,4,Drone (50x50),generative,generative,4
0.3288895982785413,0.0027267544319018,-15.426666418711346,1,-109.0,71.0,0.3697916666666667,1,0.102,0.298,192.0,6_Ciranggon1,Karawang,2,Drone (rice field),vegetative,vegetative,4
0.409600699608508,0.0070305108075641,-16.44333283106486,4,-49.0,71.0,0.4226190476190476,1,0.258,0.405,168.0,8_Ciranggon3,Karawang,2,Drone (50x50),vegetative,vegetative,4
0.4143347399481919,0.0031974204974588,-14.229999542236328,5,-25.0,23.0,0.3194444444444444,1,0.19,0.373,72.0,7_Ciranggon2,Karawang,4,Drone (50x50),generative,generative,4
0.4166363177975908,0.0032809435246041,-14.229999542236328,5,-25.0,23.0,0.3194444444444444,1,0.194,0.375,72.0,7_Ciranggon2,Karawang,4,Drone (50x50),generative,generative,3
0.4727057229079086,-0.0008654333697562,-15.15749994913737,0,5.0,65.0,0.7948717948717948,0,0.182,0.336,96.0,6_Ciranggon1,Karawang,2,Drone (rice field),vegetative,generative,3
0.3778005556146419,0.0054879188354416,-14.49583339691162,2,-109.0,71.0,0.3697916666666667,1,0.16,0.31,192.0,6_Ciranggon1,Karawang,2,Drone (rice field),vegetative,vegetative,4
0.410300235468968,0.0070791245770561,-16.44333283106486,4,-49.0,71.0,0.4226190476190476,1,0.26,0.406,168.0,8_Ciranggon3,Karawang,2,Drone (50x50),vegetative,vegetative,4
0.4717467523112754,-0.0009056118340088,-15.15749994913737,1,71.0,71.0,0.6574074074074074,1,0.109,0.515,108.0,6_Ciranggon1,Karawang,2,Drone (50x50),vegetative,generative,4
0.3279321129988454,0.0026333365503319,-15.426666418711346,1,-85.0,71.0,0.3697916666666667,1,0.111,0.31,192.0,6_Ciranggon1,Karawang,2,Drone (50x50),vegetative,vegetative,4
0.3107466542053296,0.0015461915084459,-16.465832630793255,2,-49.0,11.0,0.1145833333333333,1,0.212,0.358,96.0,8_Ciranggon3,Karawang,2,Drone (50x50),vegetative,vegetative,2
0.3339897440944879,0.0008115821789075,-14.359999736150106,2,-37.0,71.0,0.4226190476190476,1,0.182,0.265,168.0,7_Ciranggon2,Karawang,4,Drone (50x50),generative,generative,4
0.4112049278128225,0.0056504717178946,-16.81583325068156,3,-109.0,71.0,0.3480392156862745,1,0.129,0.346,204.0,8_Ciranggon3,Karawang,2,Drone (50x50),vegetative,vegetative,4
0.3673809619217087,0.004421784895429,-15.087499221165974,2,-109.0,71.0,0.3697916666666667,1,0.134,0.318,192.0,6_Ciranggon1,Karawang,2,Drone (rice field),vegetative,generative,4
0.4225358631069938,0.008836930009562,-16.904165426890057,4,35.0,71.0,1.1833333333333331,0,0.208,0.351,60.0,8_Ciranggon3,Karawang,2,Drone (50x50),vegetative,vegetative,2
0.4151397927918435,0.0039026296349016,-15.87749973932902,2,-49.0,71.0,0.4930555555555556,1,0.18,0.39,144.0,6_Ciranggon1,Karawang,2,Drone (rice field),vegetative,generative,4
0.3474830409734538,0.0012095976949255,-14.351666529973349,1,-61.0,71.0,0.4930555555555556,1,0.137,0.291,144.0,7_Ciranggon2,Karawang,4,Drone (50x50),generative,generative,4
0.4875774348758109,0.0003692320872724,-14.299999793370564,0,5.0,65.0,0.7948717948717948,0,0.182,0.336,96.0,7_Ciranggon2,Karawang,4,Drone (50x50),generative,vegetative,3
0.378330895949153,0.0055493856584264,-14.49583339691162,2,-109.0,71.0,0.3697916666666667,1,0.162,0.31,192.0,6_Ciranggon1,Karawang,2,Drone (rice field),vegetative,vegetative,4
0.4089747334584544,0.0069870155590258,-16.44333283106486,4,-49.0,71.0,0.4226190476190476,1,0.257,0.404,168.0,8_Ciranggon3,Karawang,2,Drone (50x50),vegetative,vegetative,4
0.3556394380205167,0.0011076016239032,-14.24666674931844,1,-61.0,71.0,0.4226190476190476,1,0.179,0.335,168.0,7_Ciranggon2,Karawang,4,Drone (50x50),generative,generative,4
0.3292253127993554,0.0027595087895615,-15.426666418711346,1,-109.0,71.0,0.3697916666666667,1,0.103,0.298,192.0,6_Ciranggon1,Karawang,2,Drone (rice field),vegetative,vegetative,4
0.3803115409456556,0.0057789805478137,-14.49583339691162,2,-109.0,71.0,0.3697916666666667,1,0.169,0.31,192.0,6_Ciranggon1,Karawang,2,Drone (rice field),vegetative,vegetative,4
0.4866874399920864,0.0003610012473186,-14.299999793370564,0,5.0,65.0,0.7948717948717948,0,0.182,0.336,96.0,7_Ciranggon2,Karawang,4,Drone (50x50),generative,vegetative,3
0.3309932553857522,-0.0016165858322565,-14.00749945640564,1,-21.0,111.0,0.6607142857142857,1,0.1,0.302,168.0,19_Ciranggon1,Karawang,4,Drone (rice field),generative,bare,6
0.3535755092750188,-0.0016296068431859,-14.012499570846558,1,-69.0,-57.0,-2.375,0,0.113,0.328,24.0,19_Ciranggon1,Karawang,4,Drone (rice field),generative,generative,4
0.3946644447176932,-0.0020020668264313,-14.38499927520752,1,-21.0,111.0,0.6607142857142857,1,0.107,0.339,168.0,19_Ciranggon1,Karawang,4,Drone (50x50),generative,generative,5
0.4102963555749677,-0.0042119053215677,-15.394999980926514,4,-9.0,111.0,0.6607142857142857,1,0.181,0.374,168.0,8_Ciranggon2,Karawang,4,Drone (50x50),generative,generative,5
0.3572291739175551,-0.001185990038438,-14.517499923706056,1,-9.0,51.0,0.4722222222222222,1,0.127,0.358,108.0,19_Ciranggon1,Karawang,4,Drone (rice field),generative,generative,4
0.3627031977299426,-0.0025958043129559,-14.80999994277954,4,-45.0,111.0,0.6607142857142857,1,0.109,0.232,168.0,19_Ciranggon1,Karawang,4,Drone (rice field),generative,generative,5
0.3606520227283534,-0.0018539855997846,-14.452499628067017,1,-69.0,-57.0,-1.5833333333333333,0,0.102,0.294,36.0,8_Ciranggon2,Karawang,4,Drone (50x50),generative,generative,4
0.3612788008521246,-0.0018882372769049,-14.72249984741211,1,-21.0,111.0,0.6607142857142857,1,0.102,0.298,168.0,19_Ciranggon1,Karawang,4,Drone (rice field),generative,generative,5
0.424640833480881,-0.0023880882593536,-14.56999945640564,2,63.0,75.0,3.125,0,0.107,0.307,24.0,8_Ciranggon2,Karawang,5,Drone (50x50),generative,generative,4
0.4150664713158625,-0.0031976899665126,-15.609999656677246,4,-9.0,111.0,0.6607142857142857,1,0.265,0.408,168.0,8_Ciranggon2,Karawang,4,Drone (50x50),generative,generative,4
0.2367287542921858,-0.0008511073898989,-14.919999122619627,2,27.0,111.0,0.6607142857142857,1,0.196,0.361,168.0,19_Ciranggon1,Karawang,4,Drone (rice field),generative,bare,6
0.4250580805599955,-0.002402931348099,-14.56999945640564,2,63.0,75.0,3.125,0,0.107,0.307,24.0,8_Ciranggon2,Karawang,5,Drone (rice field),generative,generative,4
0.358550518964114,-0.0023290006205852,-15.960000038146973,2,-69.0,-33.0,-0.6875,0,0.1,0.28,48.0,8_Ciranggon2,Karawang,4,Drone (50x50),generative,generative,6
0.244059759369948,-0.0007777739889986,-14.269999265670776,0,5.0,65.0,0.7948717948717948,0,0.182,0.336,96.0,19_Ciranggon1,Karawang,4,Drone (50x50),generative,bare,6
0.4122053575327853,-0.0031318468082025,-15.609999656677246,4,-9.0,111.0,0.6607142857142857,1,0.258,0.405,168.0,8_Ciranggon2,Karawang,4,Drone (50x50),generative,generative,4
0.4252167644839805,-0.0024085911005066,-14.56999945640564,2,63.0,75.0,3.125,0,0.108,0.307,24.0,8_Ciranggon2,Karawang,5,Drone (50x50),generative,generative,4
0.2512224937103858,-0.0011276604634877,-14.43749976158142,2,-21.0,111.0,0.6166666666666667,1,0.104,0.289,180.0,19_Ciranggon1,Karawang,4,Drone (rice field),generative,bare,6
0.4210890849579785,-0.0022616605550446,-14.56999945640564,2,63.0,75.0,3.125,0,0.103,0.307,24.0,8. Ciranggon2,Karawang,5,Drone (50x50),generative,generative,4
0.38497175605853,-0.0033741528033737,-14.937499523162842,4,-45.0,111.0,0.6607142857142857,1,0.124,0.234,168.0,19_Ciranggon1,Karawang,4,Drone (rice field),generative,generative,5
0.3575185152792673,-0.0014548387993488,-13.017499446868896,1,-69.0,111.0,0.578125,1,0.133,0.291,192.0,19_Ciranggon1,Karawang,4,Drone (50x50),generative,generative,5
0.3956696574249357,-0.0015211319591915,-14.307499408721924,1,-69.0,51.0,0.3541666666666667,1,0.102,0.323,144.0,8_Ciranggon2,Karawang,4,Drone (50x50),generative,generative,4
0.4009107177413649,-0.0020639240184517,-14.285000085830688,2,-9.0,51.0,0.6071428571428571,1,0.13,0.387,84.0,8_Ciranggon2,Karawang,5,Drone (50x50),generative,generative,4
0.332163920726797,-0.0016791604454548,-14.00749945640564,1,-21.0,111.0,0.6607142857142857,1,0.104,0.302,168.0,19_Ciranggon1,Karawang,4,Drone (50x50),generative,bare,6
0.2531244898910189,-0.0010100675860447,-14.43749976158142,2,27.0,111.0,0.6166666666666667,1,0.211,0.403,180.0,19_Ciranggon1,Karawang,4,Drone (50x50),generative,bare,6
0.3597136603805116,-0.0024513088885409,-14.34749960899353,2,-69.0,111.0,0.578125,1,0.14,0.307,192.0,19_Ciranggon1,Karawang,4,Drone (rice field),generative,generative,5
0.3794134877196919,0.0006725101242751,-14.447499990463257,1,-129.0,-69.0,-0.71875,0,0.166,0.49,96.0,19_Ciranggon1,Karawang,4,Drone (rice field),generative,bare,6
0.3560363180380482,-0.0019772184141046,-14.492499351501465,2,-21.0,111.0,0.6607142857142857,1,0.135,0.288,168.0,8_Ciranggon2,Karawang,4,Drone (50x50),generative,generative,5
0.3622874543949052,-0.0023130393687152,-15.925000190734863,1,-21.0,111.0,0.578125,1,0.106,0.294,192.0,8_Ciranggon2,Karawang,4,Drone (50x50),generative,generative,5
0.4257126352639218,-0.0039156086782928,-14.529999494552612,4,-9.0,111.0,0.6607142857142857,1,0.194,0.402,168.0,8_Ciranggon2,Karawang,4,Drone (50x50),generative,generative,4
0.376286955387263,-0.0031432525201796,-14.937499523162842,4,-45.0,111.0,0.6607142857142857,1,0.115,0.237,168.0,19_Ciranggon1,Karawang,4,Drone (rice field),generative,generative,5
0.390459486511655,-0.0035056080130816,-15.394999980926514,3,-9.0,111.0,0.6607142857142857,1,0.141,0.36,168.0,8_Ciranggon2,Karawang,4,Drone (50x50),generative,generative,5
0.3631761090694141,-0.0018181672459256,-14.587499618530272,2,-69.0,-57.0,-2.375,0,0.114,0.33,24.0,19_Ciranggon1,Karawang,4,Drone (rice field),generative,generative,4
0.3206479658115856,-0.0011511237808745,-14.0625,1,-9.0,111.0,0.5441176470588235,1,0.128,0.352,204.0,19_Ciranggon1,Karawang,4,Drone (50x50),generative,bare,6
0.3734977986676123,-0.0025183143052043,-12.989999294281006,2,-9.0,111.0,0.7708333333333334,1,0.215,0.37,144.0,19_Ciranggon1,Karawang,4,Drone (50x50),generative,generative,5
0.3726924979891065,-0.0027512820376539,-13.634999990463257,3,-9.0,111.0,0.7708333333333334,1,0.2,0.361,144.0,19_Ciranggon1,Karawang,4,Drone (rice field),generative,generative,5
0.2567798230205907,-0.0007840761155055,-14.43749976158142,2,27.0,111.0,0.7708333333333334,1,0.186,0.391,144.0,19_Ciranggon1,Karawang,4,Drone (rice field),generative,bare,6
0.3559796720597589,-0.0014103192542194,-13.017499446868896,1,-69.0,111.0,0.578125,1,0.128,0.291,192.0,19_Ciranggon1,Karawang,4,Drone (rice field),generative,generative,5
0.3535243681033438,-0.0016261459197132,-14.012499570846558,1,-69.0,-57.0,-2.375,0,0.112,0.328,24.0,19_Ciranggon1,Karawang,4,Drone (rice field),generative,generative,4
0.4391842156325923,-0.0008301916557301,-15.62999987602234,1,-45.0,51.0,0.3541666666666667,1,0.12,0.464,144.0,8_Ciranggon2,Karawang,4,Drone (50x50),generative,generative,4
0.3940554486703465,-0.0014795133153444,-14.307499408721924,1,-21.0,51.0,0.3541666666666667,1,0.123,0.347,144.0,8_Ciranggon2,Karawang,4,Drone (50x50),generative,generative,4
0.3620524189557796,-0.0028266565066965,-14.652499437332152,2,-21.0,111.0,0.6607142857142857,1,0.119,0.282,168.0,19_Ciranggon1,Karawang,4,Drone (rice field),generative,generative,5
0.3534907035340934,-0.0016238178545265,-14.012499570846558,1,-69.0,-57.0,-2.375,0,0.112,0.328,24.0,19_Ciranggon1,Karawang,4,Drone (50x50),generative,generative,4
0.3296204755996026,-0.0014835107087819,-14.464999437332152,1,-81.0,-33.0,-0.4583333333333333,0,0.142,0.361,72.0,19_Ciranggon1,Karawang,4,Drone (rice field),generative,bare,6
0.3760090164814235,0.0007036405546152,-14.447499990463257,2,-9.0,3.0,0.0416666666666666,1,0.1,0.436,72.0,19_Ciranggon1,Karawang,4,Drone (rice field),generative,generative,4
0.2693783782651008,-0.0018779939545738,-13.612499952316284,2,27.0,111.0,0.6166666666666667,1,0.108,0.323,180.0,19_Ciranggon1,Karawang,4,Drone (50x50),generative,bare,6
0.2439106995402077,-0.000774066736038,-14.269999265670776,0,5.0,65.0,0.7948717948717948,0,0.182,0.336,96.0,19_Ciranggon1,Karawang,4,Drone (rice field),generative,bare,6
0.3814284552383656,-0.003279958745492,-14.937499523162842,4,-45.0,111.0,0.6607142857142857,1,0.121,0.235,168.0,19_Ciranggon1,Karawang,4,Drone (50x50),generative,generative,5
0.3454864105785183,-0.0011103989752522,-15.589999437332152,1,-69.0,-45.0,-0.9375,0,0.191,0.251,48.0,8_Ciranggon2,Karawang,4,Drone (50x50),generative,generative,6
0.3544902328365393,-0.0021998272562346,-15.804999589920044,3,-69.0,111.0,0.5441176470588235,1,0.128,0.346,204.0,8_Ciranggon2,Karawang,4,Drone (50x50),generative,generative,6
0.3560861147381307,-0.0024559537997311,-15.804999589920044,3,-69.0,111.0,0.5441176470588235,1,0.149,0.346,204.0,8_Ciranggon2,Karawang,4,Drone (50x50),generative,generative,6
0.367697336708211,-0.0029106085953307,-14.179999589920044,1,-69.0,111.0,0.5441176470588235,1,0.149,0.327,204.0,19_Ciranggon1,Karawang,4,Drone (50x50),generative,generative,5
0.3606052483423875,-0.0025458270595025,-14.80999994277954,4,-45.0,111.0,0.6607142857142857,1,0.106,0.233,168.0,19_Ciranggon1,Karawang,4,Drone (rice field),generative,generative,5
0.3602643416185574,-0.002478622999887,-14.34749960899353,2,-69.0,111.0,0.578125,1,0.141,0.307,192.0,19_Ciranggon1,Karawang,4,Drone (50x50),generative,generative,5
0.3392295341183601,-0.0015256205047108,-12.937499523162842,1,-69.0,111.0,0.578125,1,0.106,0.285,192.0,8. Ciranggon2,Karawang,4,Drone (50x50),generative,bare,6
0.4098971806559374,-0.001577799160003,-12.81999969482422,2,-69.0,111.0,0.578125,1,0.181,0.31,192.0,19_Ciranggon1,Karawang,4,Drone (50x50),generative,generative,5
0.4029102468924912,-0.0021246789980806,-14.285000085830688,2,-9.0,51.0,0.6071428571428571,1,0.134,0.389,84.0,8_Ciranggon2,Karawang,5,Drone (50x50),generative,generative,4
0.3647108217962733,-0.0027570310580163,-14.179999589920044,1,-69.0,111.0,0.5441176470588235,1,0.143,0.327,204.0,19_Ciranggon1,Karawang,4,Drone (rice field),generative,generative,5
0.3238767186005963,-0.0015097669761361,-14.5649995803833,2,-21.0,51.0,0.4722222222222222,1,0.145,0.251,108.0,19_Ciranggon1,Karawang,4,Drone (50x50),generative,bare,6
0.3345307149177512,-0.0014579012847922,-14.232499361038208,1,-9.0,111.0,0.578125,1,0.152,0.375,192.0,19_Ciranggon1,Karawang,4,Drone (rice field),generative,bare,6
0.4014779862754614,-0.0035457170221116,-15.845000267028809,3,39.0,111.0,1.3214285714285714,0,0.167,0.415,84.0,8_Ciranggon2,Karawang,4,Drone (50x50),generative,vegetative,6
0.3609139706643652,-0.0025531995429807,-14.80999994277954,4,-45.0,111.0,0.6607142857142857,1,0.107,0.233,168.0,19_Ciranggon1,Karawang,4,Drone (50x50),generative,generative,5
0.2548504811667007,-0.0009033572143969,-14.43749976158142,2,27.0,111.0,0.6166666666666667,1,0.198,0.397,180.0,19_Ciranggon1,Karawang,4,Drone (rice field),generative,bare,6
0.3631466979792746,-0.0026766033936044,-14.179999589920044,1,-69.0,111.0,0.5441176470588235,1,0.139,0.327,204.0,19_Ciranggon1,Karawang,4,Drone (rice field),generative,generative,5
0.4055143791758923,-0.0022038076544046,-14.285000085830688,2,-9.0,51.0,0.6071428571428571,1,0.14,0.391,84.0,8_Ciranggon2,Karawang,5,Drone (50x50),generative,generative,4
0.3571611838752148,-0.0026452206166721,-14.652499437332152,2,-21.0,111.0,0.6607142857142857,1,0.112,0.282,168.0,19_Ciranggon1,Karawang,4,Drone (rice field),generative,generative,5
0.3760981203611913,0.000702827184441,-14.447499990463257,2,111.0,111.0,0.6166666666666667,1,0.124,0.46,180.0,19_Ciranggon1,Karawang,4,Drone (50x50),generative,generative,4
0.4203614998487057,-0.0037452180265034,-14.529999494552612,4,-9.0,111.0,0.6607142857142857,1,0.184,0.398,168.0,8_Ciranggon2,Karawang,4,Drone (50x50),generative,generative,4
0.4220648257395494,-0.0037994509477528,-14.529999494552612,4,-9.0,111.0,0.6607142857142857,1,0.187,0.399,168.0,8_Ciranggon2,Karawang,4,Drone (50x50),generative,generative,4
0.3257368917696561,-0.0015457637491981,-14.5649995803833,2,-21.0,51.0,0.4722222222222222,1,0.149,0.251,108.0,19_Ciranggon1,Karawang,4,Drone (rice field),generative,bare,6
0.3411129181080408,-0.0015843879139898,-14.269999980926514,2,-69.0,111.0,0.5441176470588235,1,0.101,0.312,204.0,19_Ciranggon1,Karawang,4,Drone (rice field),generative,generative,6
0.3591848048511932,-0.0023447448413656,-14.992500066757202,1,-9.0,111.0,0.578125,1,0.138,0.336,192.0,8_Ciranggon2,Karawang,4,Drone (50x50),generative,generative,5
0.3626426627381463,-0.0019271635860419,-14.452499628067017,1,-69.0,-57.0,-1.5833333333333333,0,0.106,0.294,36.0,8_Ciranggon2,Karawang,4,Drone (50x50),generative,generative,4
0.3734218772570159,-0.0028460747831912,-15.66749906539917,2,-69.0,111.0,0.578125,1,0.103,0.286,192.0,8_Ciranggon2,Karawang,4,Drone (50x50),generative,generative,5
0.3623742094886121,-0.0024342882357624,-15.960000038146973,2,-69.0,-33.0,-0.6875,0,0.105,0.28,48.0,8_Ciranggon2,Karawang,4,Drone (50x50),generative,generative,6
0.3576420631265635,-0.0023485694904813,-14.34749960899353,2,-69.0,111.0,0.578125,1,0.134,0.307,192.0,19_Ciranggon1,Karawang,4,Drone (rice field),generative,generative,5
0.3533210740514638,-0.0015841594961782,-12.277499675750732,1,-69.0,111.0,0.578125,1,0.122,0.294,192.0,19_Ciranggon1,Karawang,4,Drone (50x50),generative,generative,5
0.358818654120299,-0.0012794074638254,-15.544999361038208,3,-9.0,27.0,0.375,1,0.223,0.363,72.0,8_Ciranggon2,Karawang,4,Drone (50x50),generative,bare,6
0.2438791130254092,-0.000773282647953,-14.269999265670776,0,5.0,65.0,0.7948717948717948,0,0.182,0.336,96.0,19_Ciranggon1,Karawang,4,Drone (rice field),generative,bare,6
0.3868955531981618,-0.0026882758507664,-14.357499837875366,2,-9.0,111.0,0.6607142857142857,1,0.193,0.383,168.0,8_Ciranggon2,Karawang,4,Drone (50x50),generative,generative,4
0.3329247527711237,-0.0017198838674012,-14.00749945640564,1,-21.0,111.0,0.6607142857142857,1,0.106,0.302,168.0,19_Ciranggon1,Karawang,4,Drone (rice field),generative,bare,6
0.3597197618638332,-0.0027401266582681,-14.652499437332152,2,-21.0,111.0,0.6607142857142857,1,0.116,0.282,168.0,19_Ciranggon1,Karawang,4,Drone (rice field),generative,generative,5
0.3729521754678478,-0.0020663254909803,-14.37749981880188,1,-9.0,111.0,0.5441176470588235,1,0.147,0.362,204.0,8_Ciranggon2,Karawang,4,Drone (50x50),generative,generative,4
0.4121848257834598,-0.003131399818891,-15.609999656677246,4,-9.0,111.0,0.6607142857142857,1,0.258,0.405,168.0,8_Ciranggon2,Karawang,4,Drone (50x50),generative,generative,4
0.3572950411248679,-0.0020139294775312,-14.492499351501465,2,-21.0,111.0,0.6607142857142857,1,0.138,0.288,168.0,8_Ciranggon2,Karawang,4,Drone (50x50),generative,generative,5
0.3437759623285348,-0.0010847837537156,-15.589999437332152,1,-69.0,-45.0,-0.9375,0,0.188,0.251,48.0,8_Ciranggon2,Karawang,4,Drone (50x50),generative,bare,6
0.3622726924865869,-0.0019781112745419,-14.642499685287476,2,-21.0,111.0,0.6607142857142857,1,0.155,0.318,168.0,8_Ciranggon2,Karawang,4,Drone (50x50),generative,generative,5
0.3613816952967778,-0.0018913244658745,-14.72249984741211,1,-21.0,111.0,0.6607142857142857,1,0.103,0.298,168.0,8_Ciranggon2,Karawang,4,Drone (50x50),generative,generative,5
0.2693942614433121,-0.001871864312478,-13.612499952316284,2,27.0,111.0,0.6166666666666667,1,0.108,0.323,180.0,19_Ciranggon1,Karawang,4,Drone (rice field),generative,bare,6
0.3702535742439265,-0.0027755967875153,-14.80999994277954,4,-45.0,111.0,0.6607142857142857,1,0.118,0.229,168.0,19_Ciranggon1,Karawang,4,Drone (rice field),generative,generative,5
0.3655049651923556,-0.0019273286166706,-14.587499618530272,2,-69.0,-57.0,-2.375,0,0.12,0.33,24.0,19_Ciranggon1,Karawang,4,Drone (rice field),generative,generative,4
0.3494686007542851,-0.0017501803636072,-14.947499752044678,1,-69.0,-57.0,-2.375,0,0.109,0.292,24.0,8_Ciranggon2,Karawang,4,Drone (50x50),generative,generative,6
