point,x,y,date,S2ndvi_fused,VV_fused,VH_fused
0,415821.9455938322,9133401.286936864,2026-04-11,0.237195341758572,-8.718289221886524,-13.675434051658291
0,415821.9455938322,9133401.286936864,2026-04-23,0.17867162028844058,-9.918261309535445,-15.14895078162408
0,415821.9455938322,9133401.286936864,2026-05-05,0.2067008833556198,-9.347903231336902,-16.311070662123964
0,415821.9455938322,9133401.286936864,2026-05-17,0.25601055903264225,-8.418947600407629,-13.749263490333972
0,415821.9455938322,9133401.286936864,2026-05-29,0.3168827155099599,-9.07912364546365,-12.878100083435747
0,415821.9455938322,9133401.286936864,2026-06-10,0.30619109072159356,-10.51193056417785,-13.550767149890245
1,415832.43022379326,9133415.698051626,2025-09-07,0.37574734037882074,-10.755508220131365,-15.286717669264887
1,415832.43022379326,9133415.698051626,2025-09-19,0.3159762859142971,-10.052675141135955,-14.616781429455628
1,415832.43022379326,9133415.698051626,2025-10-01,0.2875200366384354,-9.414302774524904,-14.243808420536478
1,415832.43022379326,9133415.698051626,2025-10-13,0.3614661659581124,-9.397960037101274,-14.091347642964434
1,415832.43022379326,9133415.698051626,2025-10-25,0.29050068134105567,-9.001359274274634,-13.7746733027222
1,415832.43022379326,9133415.698051626,2025-11-06,0.26129574344932277,-8.971691941656701,-14.571027442445551
1,415832.43022379326,9133415.698051626,2025-11-18,0.31919249323244114,-8.67644601871443,-11.763853446094162
1,415832.43022379326,9133415.698051626,2025-11-30,0.18980552233573983,-7.999258896093185,-15.68140733292004
1,415832.43022379326,9133415.698051626,2025-12-12,0.3009764700067941,-8.408300402257684,-12.926119898602161
1,415832.43022379326,9133415.698051626,2025-12-24,0.23094840732445795,-10.063635363494006,-16.445425331416928
1,415832.43022379326,9133415.698051626,2026-01-05,0.2087704856061277,-11.11351389071109,-16.004028945361707
1,415832.43022379326,9133415.698051626,2026-01-17,0.28405262451938856,-10.315109531503765,-15.181570445648175
1,415832.43022379326,9133415.698051626,2026-01-29,0.22147359130103078,-9.242427158396985,-15.947047079166236
1,415832.43022379326,9133415.698051626,2026-02-10,0.3305245345243647,-11.082983301679196,-14.586346688200251
1,415832.43022379326,9133415.698051626,2026-02-22,0.2514527649177693,-8.091898583198216,-14.028410962819809
1,415832.43022379326,9133415.698051626,2026-03-06,0.2845762745324999,-11.7903869575766,-16.542372158329954
1,415832.43022379326,9133415.698051626,2026-03-18,0.32931787981977284,-10.919587118158073,-14.666784665218872
1,415832.43022379326,9133415.698051626,2026-03-30,0.20402764957477065,-9.130315614073062,-14.84209676771995
1,415832.43022379326,9133415.698051626,2026-04-11,0.19258793565021415,-7.568002043424395,-13.619343353457413
1,415832.43022379326,9133415.698051626,2026-04-23,0.2134150964956064,-11.130465033503958,-16.163008251248083
1,415832.43022379326,9133415.698051626,2026-05-05,0.24860336965975885,-9.882248047620044,-15.700204434327391
1,415832.43022379326,9133415.698051626,2026-05-17,0.29473785871051517,-9.193772594914842,-14.546887233218774
1,415832.43022379326,9133415.698051626,2026-05-29,0.3288033778109866,-9.756746390237666,-14.54472431123707
1,415832.43022379326,9133415.698051626,2026-06-10,0.30385767916617396,-10.454261729179956,-14.752519527692568
2,415839.84274079016,9133426.301407807,2025-09-07,0.40774106779778296,-10.286307975658216,-14.866068971651341
2,415839.84274079016,9133426.301407807,2025-09-19,0.3232749352718009,-9.133657264720206,-13.79741711268758
2,415839.84274079016,9133426.301407807,2025-10-01,0.3150376213625892,-9.680283797856253,-14.40052373445543
2,415839.84274079016,9133426.301407807,2025-10-13,0.35265109410785966,-9.087304314922504,-13.759350558437449
2,415839.84274079016,9133426.301407807,2025-10-25,0.254193235536631,-8.1108079207734,-12.693221317571721
2,415839.84274079016,9133426.301407807,2025-11-06,0.18117190333472927,-7.408264289823177,-13.242897899445293
2,415839.84274079016,9133426.301407807,2025-11-18,0.2077030297987471,-7.210720579118179,-12.295961216228429
2,415839.84274079016,9133426.301407807,2025-11-30,0.19147411944598164,-7.708085436003804,-13.606958724188052
2,415839.84274079016,9133426.301407807,2025-12-12,0.25482955942717794,-8.343037086911124,-13.185941001433331
2,415839.84274079016,9133426.301407807,2025-12-24,0.3154900022925661,-9.923986821959328,-14.923768250887786
2,415839.84274079016,9133426.301407807,2026-01-05,0.24675779199708503,-9.824239784953773,-14.700608491333828
2,415839.84274079016,9133426.301407807,2026-01-17,0.3777532976932783,-10.322724102435352,-14.01434280508447
2,415839.84274079016,9133426.301407807,2026-01-29,0.28348649656360675,-9.138064686949786,-14.112890621808498
