point,x,y,date,S2ndvi_fused,VV_fused,VH_fused
25,462531.16610938805,9242898.160494206,2025-06-23,0.35798832303456984,-7.345156312774863,-12.722945135985134
25,462531.16610938805,9242898.160494206,2025-07-05,0.35489495681577005,-7.72042446430794,-13.262162952287536
25,462531.16610938805,9242898.160494206,2025-07-17,0.2746086281938218,-8.353852263038073,-14.813481443869748
25,462531.16610938805,9242898.160494206,2025-07-29,0.3633060851609912,-7.7580206203366044,-12.7442768151808
25,462531.16610938805,9242898.160494206,2025-08-10,0.3518407070712636,-7.932251212077896,-13.42239899716127
25,462531.16610938805,9242898.160494206,2025-08-22,0.3691664485049867,-7.514801381714134,-12.660316930889515
25,462531.16610938805,9242898.160494206,2025-09-03,0.29636358614264,-8.482840703022395,-14.566604128334706
25,462531.16610938805,9242898.160494206,2025-09-15,0.3357075187681377,-7.393298259318113,-12.472510302228585
25,462531.16610938805,9242898.160494206,2025-09-27,0.23566195874670526,-9.388438563386773,-16.388894117263217
25,462531.16610938805,9242898.160494206,2025-10-09,0.12592196549075105,-11.583616662055386,-19.428571314681676
25,462531.16610938805,9242898.160494206,2025-10-21,0.08673001314144807,-12.281438272144563,-20.2848427512747
25,462531.16610938805,9242898.160494206,2025-11-02,0.23366410592300288,-9.510400211149111,-16.464346245358577
26,478402.7748687897,9230143.880556958,2024-11-07,0.1912751869547114,-8.478911033895738,-15.61242947695442
26,478402.7748687897,9230143.880556958,2024-11-19,0.2564637231625254,-11.476481627646333,-17.003257382610737
26,478402.7748687897,9230143.880556958,2024-12-01,0.20380746183347534,-11.676238953840398,-17.47525763460872
26,478402.7748687897,9230143.880556958,2024-12-13,0.20052578897793646,-8.466374516840649,-15.543239249092387
26,478402.7748687897,9230143.880556958,2024-12-25,0.4518570380474515,-11.406424446885062,-15.84112999162474
26,478402.7748687897,9230143.880556958,2025-01-06,0.4380132149573355,-8.627742212857928,-14.530554018063087
26,478402.7748687897,9230143.880556958,2025-01-18,0.26230514649541053,-9.692822492277168,-15.87866487814469
26,478402.7748687897,9230143.880556958,2025-01-30,0.11889031401217585,-7.843019860144318,-15.707053654593363
26,478402.7748687897,9230143.880556958,2025-02-11,0.20274895787346622,-6.412206124765865,-14.278064814891469
26,478402.7748687897,9230143.880556958,2025-02-23,0.36359636453226973,-8.480331830293187,-14.46656302153755
