lokasi,region,utm,bujur,lintang,tanggal,fase,sumber
2_Cibitung2,clu4,32748,107.143888,-6.214853,2024-04-26,6,"Drone (combined survey, Java-clean)"
2_Cibitung2,clu4,32748,107.14434,-6.214851,2024-04-26,6,"Drone (combined survey, Java-clean)"
2_Cibitung2,clu4,32748,107.144792,-6.214849,2024-04-26,5,"Drone (combined survey, Java-clean)"
2_Cibitung2,clu4,32748,107.145243,-6.214847,2024-04-26,6,"Drone (combined survey, Java-clean)"
17_Rawamerta,clu4,32748,107.342153,-6.214011,2024-04-27,1,"Drone (combined survey, Java-clean)"
17_Rawamerta,clu4,32748,107.342604,-6.214009,2024-04-27,1,"Drone (combined survey, Java-clean)"
2_Cibitung2,clu4,32748,107.143887,-6.214401,2024-04-26,6,"Drone (combined survey, Java-clean)"
2_Cibitung2,clu4,32748,107.144338,-6.214399,2024-04-26,6,"Drone (combined survey, Java-clean)"
2_Cibitung2,clu4,32748,107.14479,-6.214397,2024-04-26,5,"Drone (combined survey, Java-clean)"
2_Cibitung2,clu4,32748,107.145242,-6.214395,2024-04-26,6,"Drone (combined survey, Java-clean)"
2_Cibitung2,clu4,32748,107.143885,-6.213949,2024-04-26,6,"Drone (combined survey, Java-clean)"
2_Cibitung2,clu4,32748,107.144336,-6.213947,2024-04-26,6,"Drone (combined survey, Java-clean)"
2_Cibitung2,clu4,32748,107.144788,-6.213945,2024-04-26,6,"Drone (combined survey, Java-clean)"
2_Cibitung2,clu4,32748,107.14524,-6.213943,2024-04-26,6,"Drone (combined survey, Java-clean)"
20_Sindangkerta,clu4,32748,107.34305,-6.212651,2024-04-27,6,"Drone (combined survey, Java-clean)"
20_Sindangkerta,clu4,32748,107.343501,-6.212649,2024-04-27,6,"Drone (combined survey, Java-clean)"
20_Sindangkerta,clu4,32748,107.343953,-6.212647,2024-04-27,6,"Drone (combined survey, Java-clean)"
20_Sindangkerta,clu4,32748,107.343048,-6.2122,2024-04-27,6,"Drone (combined survey, Java-clean)"
20_Sindangkerta,clu4,32748,107.343499,-6.212198,2024-04-27,6,"Drone (combined survey, Java-clean)"
20_Sindangkerta,clu4,32748,107.343951,-6.212196,2024-04-27,6,"Drone (combined survey, Java-clean)"
20_Sindangkerta,clu4,32748,107.344403,-6.212194,2024-04-27,6,"Drone (combined survey, Java-clean)"
20_Sindangkerta,clu4,32748,107.343046,-6.211748,2024-04-27,6,"Drone (combined survey, Java-clean)"
20_Sindangkerta,clu4,32748,107.343497,-6.211746,2024-04-27,6,"Drone (combined survey, Java-clean)"
20_Sindangkerta,clu4,32748,107.343949,-6.211744,2024-04-27,6,"Drone (combined survey, Java-clean)"
20_Sindangkerta,clu4,32748,107.344401,-6.211742,2024-04-27,6,"Drone (combined survey, Java-clean)"
20_Sindangkerta,clu4,32748,107.343044,-6.211296,2024-04-27,6,"Drone (combined survey, Java-clean)"
20_Sindangkerta,clu4,32748,107.343495,-6.211294,2024-04-27,6,"Drone (combined survey, Java-clean)"
20_Sindangkerta,clu4,32748,107.343947,-6.211292,2024-04-27,6,"Drone (combined survey, Java-clean)"
20_Sindangkerta,clu4,32748,107.344399,-6.21129,2024-04-27,6,"Drone (combined survey, Java-clean)"
21_Sumurgede,clu4,32748,107.493341,-6.194792,2024-04-27,2,"Drone (combined survey, Java-clean)"
21_Sumurgede,clu4,32748,107.494245,-6.194788,2024-04-27,2,"Drone (combined survey, Java-clean)"
21_Sumurgede,clu4,32748,107.494696,-6.194786,2024-04-27,2,"Drone (combined survey, Java-clean)"
21_Sumurgede,clu4,32748,107.495599,-6.194782,2024-04-27,2,"Drone (combined survey, Java-clean)"
21_Sumurgede,clu4,32748,107.493339,-6.19434,2024-04-27,2,"Drone (combined survey, Java-clean)"
21_Sumurgede,clu4,32748,107.493791,-6.194338,2024-04-27,2,"Drone (combined survey, Java-clean)"
21_Sumurgede,clu4,32748,107.494242,-6.194336,2024-04-27,2,"Drone (combined survey, Java-clean)"
21_Sumurgede,clu4,32748,107.494694,-6.194334,2024-04-27,2,"Drone (combined survey, Java-clean)"
21_Sumurgede,clu4,32748,107.495145,-6.194332,2024-04-27,2,"Drone (combined survey, Java-clean)"
21_Sumurgede,clu4,32748,107.495597,-6.19433,2024-04-27,2,"Drone (combined survey, Java-clean)"
21_Sumurgede,clu4,32748,107.493337,-6.193888,2024-04-27,2,"Drone (combined survey, Java-clean)"
21_Sumurgede,clu4,32748,107.493789,-6.193886,2024-04-27,2,"Drone (combined survey, Java-clean)"
21_Sumurgede,clu4,32748,107.49424,-6.193884,2024-04-27,2,"Drone (combined survey, Java-clean)"
21_Sumurgede,clu4,32748,107.494692,-6.193882,2024-04-27,2,"Drone (combined survey, Java-clean)"
21_Sumurgede,clu4,32748,107.495143,-6.19388,2024-04-27,2,"Drone (combined survey, Java-clean)"
21_Sumurgede,clu4,32748,107.495595,-6.193878,2024-04-27,2,"Drone (combined survey, Java-clean)"
21_Sumurgede,clu4,32748,107.493335,-6.193437,2024-04-27,2,"Drone (combined survey, Java-clean)"
21_Sumurgede,clu4,32748,107.493787,-6.193434,2024-04-27,2,"Drone (combined survey, Java-clean)"
21_Sumurgede,clu4,32748,107.494238,-6.193432,2024-04-27,2,"Drone (combined survey, Java-clean)"
21_Sumurgede,clu4,32748,107.49469,-6.19343,2024-04-27,2,"Drone (combined survey, Java-clean)"
21_Sumurgede,clu4,32748,107.495141,-6.193428,2024-04-27,2,"Drone (combined survey, Java-clean)"
21_Sumurgede,clu4,32748,107.495593,-6.193426,2024-04-27,2,"Drone (combined survey, Java-clean)"
21_Sumurgede,clu4,32748,107.493333,-6.192985,2024-04-27,2,"Drone (combined survey, Java-clean)"
21_Sumurgede,clu4,32748,107.493785,-6.192983,2024-04-27,2,"Drone (combined survey, Java-clean)"
21_Sumurgede,clu4,32748,107.494236,-6.19298,2024-04-27,2,"Drone (combined survey, Java-clean)"
21_Sumurgede,clu4,32748,107.494688,-6.192978,2024-04-27,2,"Drone (combined survey, Java-clean)"
21_Sumurgede,clu4,32748,107.495139,-6.192976,2024-04-27,2,"Drone (combined survey, Java-clean)"
21_Sumurgede,clu4,32748,107.495591,-6.192974,2024-04-27,2,"Drone (combined survey, Java-clean)"
21_Sumurgede,clu4,32748,107.493782,-6.192531,2024-04-27,2,"Drone (combined survey, Java-clean)"
21_Sumurgede,clu4,32748,107.494234,-6.192529,2024-04-27,2,"Drone (combined survey, Java-clean)"
21_Sumurgede,clu4,32748,107.494685,-6.192526,2024-04-27,2,"Drone (combined survey, Java-clean)"
21_Sumurgede,clu4,32748,107.495137,-6.192524,2024-04-27,2,"Drone (combined survey, Java-clean)"
21_Sumurgede,clu4,32748,107.495588,-6.192522,2024-04-27,2,"Drone (combined survey, Java-clean)"
13_ Sukalaksana1 dan 14,clu4,32748,107.211013,-6.173446,2024-04-26,2,"Drone (combined survey, Java-clean)"
13_ Sukalaksana1 dan 14,clu4,32748,107.211464,-6.173444,2024-04-26,2,"Drone (combined survey, Java-clean)"
13_ Sukalaksana1 dan 14,clu4,32748,107.211916,-6.173442,2024-04-26,2,"Drone (combined survey, Java-clean)"
13_ Sukalaksana1 dan 14,clu4,32748,107.212368,-6.17344,2024-04-26,2,"Drone (combined survey, Java-clean)"
13_ Sukalaksana1 dan 14,clu4,32748,107.212819,-6.173438,2024-04-26,2,"Drone (combined survey, Java-clean)"
13_ Sukalaksana1 dan 14,clu4,32748,107.213271,-6.173436,2024-04-26,2,"Drone (combined survey, Java-clean)"
13_ Sukalaksana1 dan 14,clu4,32748,107.213722,-6.173434,2024-04-26,2,"Drone (combined survey, Java-clean)"
13_ Sukalaksana1 dan 14,clu4,32748,107.214174,-6.173433,2024-04-26,2,"Drone (combined survey, Java-clean)"
13_ Sukalaksana1 dan 14,clu4,32748,107.211011,-6.172994,2024-04-26,2,"Drone (combined survey, Java-clean)"
13_ Sukalaksana1 dan 14,clu4,32748,107.211462,-6.172992,2024-04-26,2,"Drone (combined survey, Java-clean)"
13_ Sukalaksana1 dan 14,clu4,32748,107.211914,-6.17299,2024-04-26,2,"Drone (combined survey, Java-clean)"
13_ Sukalaksana1 dan 14,clu4,32748,107.212366,-6.172988,2024-04-26,1,"Drone (combined survey, Java-clean)"
13_ Sukalaksana1 dan 14,clu4,32748,107.212817,-6.172986,2024-04-26,2,"Drone (combined survey, Java-clean)"
13_ Sukalaksana1 dan 14,clu4,32748,107.213269,-6.172984,2024-04-26,2,"Drone (combined survey, Java-clean)"
13_ Sukalaksana1 dan 14,clu4,32748,107.21372,-6.172982,2024-04-26,1,"Drone (combined survey, Java-clean)"
13_ Sukalaksana1 dan 14,clu4,32748,107.214172,-6.172981,2024-04-26,1,"Drone (combined survey, Java-clean)"
13_ Sukalaksana1 dan 14,clu4,32748,107.211009,-6.172542,2024-04-26,2,"Drone (combined survey, Java-clean)"
13_ Sukalaksana1 dan 14,clu4,32748,107.211461,-6.17254,2024-04-26,2,"Drone (combined survey, Java-clean)"
13_ Sukalaksana1 dan 14,clu4,32748,107.211912,-6.172538,2024-04-26,1,"Drone (combined survey, Java-clean)"
13_ Sukalaksana1 dan 14,clu4,32748,107.212364,-6.172536,2024-04-26,1,"Drone (combined survey, Java-clean)"
13_ Sukalaksana1 dan 14,clu4,32748,107.212815,-6.172534,2024-04-26,2,"Drone (combined survey, Java-clean)"
13_ Sukalaksana1 dan 14,clu4,32748,107.213267,-6.172532,2024-04-26,2,"Drone (combined survey, Java-clean)"
13_ Sukalaksana1 dan 14,clu4,32748,107.213719,-6.17253,2024-04-26,1,"Drone (combined survey, Java-clean)"
13_ Sukalaksana1 dan 14,clu4,32748,107.21417,-6.172529,2024-04-26,1,"Drone (combined survey, Java-clean)"
13_ Sukalaksana1 dan 14,clu4,32748,107.211459,-6.172088,2024-04-26,2,"Drone (combined survey, Java-clean)"
13_ Sukalaksana1 dan 14,clu4,32748,107.21191,-6.172086,2024-04-26,1,"Drone (combined survey, Java-clean)"
13_ Sukalaksana1 dan 14,clu4,32748,107.212362,-6.172084,2024-04-26,1,"Drone (combined survey, Java-clean)"
13_ Sukalaksana1 dan 14,clu4,32748,107.212814,-6.172082,2024-04-26,2,"Drone (combined survey, Java-clean)"
13_ Sukalaksana1 dan 14,clu4,32748,107.213265,-6.17208,2024-04-26,2,"Drone (combined survey, Java-clean)"
13_ Sukalaksana1 dan 14,clu4,32748,107.213717,-6.172079,2024-04-26,1,"Drone (combined survey, Java-clean)"
13_ Sukalaksana1 dan 14,clu4,32748,107.214168,-6.172077,2024-04-26,1,"Drone (combined survey, Java-clean)"
13_ Sukalaksana1 dan 14,clu4,32748,107.211005,-6.171638,2024-04-26,4,"Drone (combined survey, Java-clean)"
13_ Sukalaksana1 dan 14,clu4,32748,107.211457,-6.171636,2024-04-26,5,"Drone (combined survey, Java-clean)"
13_ Sukalaksana1 dan 14,clu4,32748,107.211908,-6.171634,2024-04-26,5,"Drone (combined survey, Java-clean)"
13_ Sukalaksana1 dan 14,clu4,32748,107.21236,-6.171632,2024-04-26,5,"Drone (combined survey, Java-clean)"
13_ Sukalaksana1 dan 14,clu4,32748,107.212812,-6.17163,2024-04-26,6,"Drone (combined survey, Java-clean)"
13_ Sukalaksana1 dan 14,clu4,32748,107.213263,-6.171628,2024-04-26,6,"Drone (combined survey, Java-clean)"
13_ Sukalaksana1 dan 14,clu4,32748,107.213715,-6.171627,2024-04-26,6,"Drone (combined survey, Java-clean)"
13_ Sukalaksana1 dan 14,clu4,32748,107.214166,-6.171625,2024-04-26,6,"Drone (combined survey, Java-clean)"
13_ Sukalaksana1 dan 14,clu4,32748,107.211455,-6.171184,2024-04-26,5,"Drone (combined survey, Java-clean)"
13_ Sukalaksana1 dan 14,clu4,32748,107.211907,-6.171182,2024-04-26,5,"Drone (combined survey, Java-clean)"
13_ Sukalaksana1 dan 14,clu4,32748,107.212358,-6.17118,2024-04-26,6,"Drone (combined survey, Java-clean)"
13_ Sukalaksana1 dan 14,clu4,32748,107.21281,-6.171178,2024-04-26,6,"Drone (combined survey, Java-clean)"
13_ Sukalaksana1 dan 14,clu4,32748,107.213261,-6.171176,2024-04-26,6,"Drone (combined survey, Java-clean)"
13_ Sukalaksana1 dan 14,clu4,32748,107.213713,-6.171175,2024-04-26,6,"Drone (combined survey, Java-clean)"
13_ Sukalaksana1 dan 14,clu4,32748,107.211453,-6.170732,2024-04-26,5,"Drone (combined survey, Java-clean)"
13_ Sukalaksana1 dan 14,clu4,32748,107.211905,-6.17073,2024-04-26,5,"Drone (combined survey, Java-clean)"
13_ Sukalaksana1 dan 14,clu4,32748,107.212356,-6.170728,2024-04-26,6,"Drone (combined survey, Java-clean)"
13_ Sukalaksana1 dan 14,clu4,32748,107.212808,-6.170726,2024-04-26,6,"Drone (combined survey, Java-clean)"
5_Pabayuran,clu4,32748,107.263373,-6.16735,2024-04-26,3,"Drone (combined survey, Java-clean)"
5_Pabayuran,clu4,32748,107.263824,-6.167348,2024-04-26,3,"Drone (combined survey, Java-clean)"
5_Pabayuran,clu4,32748,107.264276,-6.167346,2024-04-26,3,"Drone (combined survey, Java-clean)"
5_Pabayuran,clu4,32748,107.264727,-6.167344,2024-04-26,3,"Drone (combined survey, Java-clean)"
5_Pabayuran,clu4,32748,107.265179,-6.167342,2024-04-26,4,"Drone (combined survey, Java-clean)"
5_Pabayuran,clu4,32748,107.265631,-6.16734,2024-04-26,5,"Drone (combined survey, Java-clean)"
5_Pabayuran,clu4,32748,107.266082,-6.167338,2024-04-26,3,"Drone (combined survey, Java-clean)"
5_Pabayuran,clu4,32748,107.266534,-6.167337,2024-04-26,4,"Drone (combined survey, Java-clean)"
5_Pabayuran,clu4,32748,107.263371,-6.166898,2024-04-26,3,"Drone (combined survey, Java-clean)"
5_Pabayuran,clu4,32748,107.263822,-6.166896,2024-04-26,3,"Drone (combined survey, Java-clean)"
5_Pabayuran,clu4,32748,107.264274,-6.166894,2024-04-26,3,"Drone (combined survey, Java-clean)"
5_Pabayuran,clu4,32748,107.264726,-6.166892,2024-04-26,4,"Drone (combined survey, Java-clean)"
5_Pabayuran,clu4,32748,107.265177,-6.16689,2024-04-26,5,"Drone (combined survey, Java-clean)"
5_Pabayuran,clu4,32748,107.265629,-6.166888,2024-04-26,5,"Drone (combined survey, Java-clean)"
5_Pabayuran,clu4,32748,107.26608,-6.166887,2024-04-26,3,"Drone (combined survey, Java-clean)"
5_Pabayuran,clu4,32748,107.266532,-6.166885,2024-04-26,4,"Drone (combined survey, Java-clean)"
5_Pabayuran,clu4,32748,107.263369,-6.166446,2024-04-26,3,"Drone (combined survey, Java-clean)"
5_Pabayuran,clu4,32748,107.26382,-6.166444,2024-04-26,3,"Drone (combined survey, Java-clean)"
5_Pabayuran,clu4,32748,107.264272,-6.166442,2024-04-26,4,"Drone (combined survey, Java-clean)"
5_Pabayuran,clu4,32748,107.265175,-6.166438,2024-04-26,5,"Drone (combined survey, Java-clean)"
5_Pabayuran,clu4,32748,107.265627,-6.166436,2024-04-26,4,"Drone (combined survey, Java-clean)"
5_Pabayuran,clu4,32748,107.266078,-6.166435,2024-04-26,4,"Drone (combined survey, Java-clean)"
5_Pabayuran,clu4,32748,107.26653,-6.166433,2024-04-26,4,"Drone (combined survey, Java-clean)"
5_Pabayuran,clu4,32748,107.263367,-6.165994,2024-04-26,3,"Drone (combined survey, Java-clean)"
5_Pabayuran,clu4,32748,107.263819,-6.165992,2024-04-26,3,"Drone (combined survey, Java-clean)"
5_Pabayuran,clu4,32748,107.26427,-6.16599,2024-04-26,4,"Drone (combined survey, Java-clean)"
5_Pabayuran,clu4,32748,107.264722,-6.165988,2024-04-26,5,"Drone (combined survey, Java-clean)"
5_Pabayuran,clu4,32748,107.265173,-6.165986,2024-04-26,5,"Drone (combined survey, Java-clean)"
5_Pabayuran,clu4,32748,107.265625,-6.165985,2024-04-26,4,"Drone (combined survey, Java-clean)"
5_Pabayuran,clu4,32748,107.266076,-6.165983,2024-04-26,4,"Drone (combined survey, Java-clean)"
5_Pabayuran,clu4,32748,107.266528,-6.165981,2024-04-26,4,"Drone (combined survey, Java-clean)"
4_Kutajaya,clu4,32748,107.349099,-6.150709,2024-04-26,2,"Drone (combined survey, Java-clean)"
4_Kutajaya,clu4,32748,107.347742,-6.150263,2024-04-26,3,"Drone (combined survey, Java-clean)"
4_Kutajaya,clu4,32748,107.348194,-6.150261,2024-04-26,3,"Drone (combined survey, Java-clean)"
4_Kutajaya,clu4,32748,107.348645,-6.150259,2024-04-26,2,"Drone (combined survey, Java-clean)"
4_Kutajaya,clu4,32748,107.349097,-6.150257,2024-04-26,2,"Drone (combined survey, Java-clean)"
4_Kutajaya,clu4,32748,107.349548,-6.150255,2024-04-26,2,"Drone (combined survey, Java-clean)"
4_Kutajaya,clu4,32748,107.34774,-6.149811,2024-04-26,3,"Drone (combined survey, Java-clean)"
4_Kutajaya,clu4,32748,107.348192,-6.149809,2024-04-26,3,"Drone (combined survey, Java-clean)"
4_Kutajaya,clu4,32748,107.348643,-6.149807,2024-04-26,2,"Drone (combined survey, Java-clean)"
4_Kutajaya,clu4,32748,107.349095,-6.149805,2024-04-26,2,"Drone (combined survey, Java-clean)"
4_Kutajaya,clu4,32748,107.349546,-6.149803,2024-04-26,2,"Drone (combined survey, Java-clean)"
4_Kutajaya,clu4,32748,107.347738,-6.149359,2024-04-26,3,"Drone (combined survey, Java-clean)"
4_Kutajaya,clu4,32748,107.34819,-6.149357,2024-04-26,3,"Drone (combined survey, Java-clean)"
4_Kutajaya,clu4,32748,107.348641,-6.149355,2024-04-26,3,"Drone (combined survey, Java-clean)"
4_Kutajaya,clu4,32748,107.349093,-6.149353,2024-04-26,3,"Drone (combined survey, Java-clean)"
4_Kutajaya,clu4,32748,107.349544,-6.149351,2024-04-26,3,"Drone (combined survey, Java-clean)"
4_Kutajaya,clu4,32748,107.349996,-6.149349,2024-04-26,3,"Drone (combined survey, Java-clean)"
4_Kutajaya,clu4,32748,107.348639,-6.148903,2024-04-26,3,"Drone (combined survey, Java-clean)"
4_Kutajaya,clu4,32748,107.349091,-6.148901,2024-04-26,3,"Drone (combined survey, Java-clean)"
4_Kutajaya,clu4,32748,107.349542,-6.148899,2024-04-26,3,"Drone (combined survey, Java-clean)"
4_Kutajaya,clu4,32748,107.349994,-6.148897,2024-04-26,3,"Drone (combined survey, Java-clean)"
11_Mulyasari,clu4,32748,107.794216,-6.369413,2024-04-28,6,"Drone (combined survey, Java-clean)"
11_Mulyasari,clu4,32748,107.793622,-6.369223,2024-04-28,6,"Drone (combined survey, Java-clean)"
11_Mulyasari,clu4,32748,107.794714,-6.369428,2024-04-28,6,"Drone (combined survey, Java-clean)"
11_Mulyasari,clu4,32748,107.792938,-6.369,2024-04-28,6,"Drone (combined survey, Java-clean)"
11_Mulyasari,clu4,32748,107.794306,-6.369138,2024-04-28,6,"Drone (combined survey, Java-clean)"
11_Mulyasari,clu4,32748,107.794939,-6.368878,2024-04-28,6,"Drone (combined survey, Java-clean)"
11_Mulyasari,clu4,32748,107.793654,-6.368947,2024-04-28,6,"Drone (combined survey, Java-clean)"
11_Mulyasari,clu4,32748,107.792569,-6.368737,2024-04-28,6,"Drone (combined survey, Java-clean)"
11_Mulyasari,clu4,32748,107.793004,-6.368752,2024-04-28,6,"Drone (combined survey, Java-clean)"
11_Mulyasari,clu4,32748,107.794452,-6.368725,2024-04-28,6,"Drone (combined survey, Java-clean)"
11_Mulyasari,clu4,32748,107.79259,-6.368504,2024-04-28,6,"Drone (combined survey, Java-clean)"
11_Mulyasari,clu4,32748,107.795302,-6.368474,2024-04-28,6,"Drone (combined survey, Java-clean)"
11_Mulyasari,clu4,32748,107.793991,-6.368577,2024-04-28,6,"Drone (combined survey, Java-clean)"
11_Mulyasari,clu4,32748,107.793012,-6.368396,2024-04-28,6,"Drone (combined survey, Java-clean)"
11_Mulyasari,clu4,32748,107.7936,-6.368339,2024-04-28,6,"Drone (combined survey, Java-clean)"
11_Mulyasari,clu4,32748,107.794737,-6.368341,2024-04-28,6,"Drone (combined survey, Java-clean)"
11_Mulyasari,clu4,32748,107.793084,-6.368177,2024-04-28,6,"Drone (combined survey, Java-clean)"
11_Mulyasari,clu4,32748,107.795439,-6.368156,2024-04-28,5,"Drone (combined survey, Java-clean)"
11_Mulyasari,clu4,32748,107.792596,-6.368167,2024-04-28,5,"Drone (combined survey, Java-clean)"
11_Mulyasari,clu4,32748,107.793942,-6.368078,2024-04-28,6,"Drone (combined survey, Java-clean)"
11_Mulyasari,clu4,32748,107.793062,-6.367919,2024-04-28,6,"Drone (combined survey, Java-clean)"
11_Mulyasari,clu4,32748,107.793436,-6.367921,2024-04-28,6,"Drone (combined survey, Java-clean)"
11_Mulyasari,clu4,32748,107.792722,-6.367815,2024-04-28,6,"Drone (combined survey, Java-clean)"
11_Mulyasari,clu4,32748,107.794875,-6.367967,2024-04-28,5,"Drone (combined survey, Java-clean)"
11_Mulyasari,clu4,32748,107.79439,-6.367798,2024-04-28,5,"Drone (combined survey, Java-clean)"
11_Mulyasari,clu4,32748,107.795526,-6.367819,2024-04-28,6,"Drone (combined survey, Java-clean)"
11_Mulyasari,clu4,32748,107.793135,-6.367726,2024-04-28,6,"Drone (combined survey, Java-clean)"
11_Mulyasari,clu4,32748,107.792813,-6.367629,2024-04-28,6,"Drone (combined survey, Java-clean)"
11_Mulyasari,clu4,32748,107.795474,-6.367534,2024-04-28,6,"Drone (combined survey, Java-clean)"
11_Mulyasari,clu4,32748,107.794,-6.367678,2024-04-28,6,"Drone (combined survey, Java-clean)"
11_Mulyasari,clu4,32748,107.795157,-6.367658,2024-04-28,6,"Drone (combined survey, Java-clean)"
11_Mulyasari,clu4,32748,107.793568,-6.367541,2024-04-28,6,"Drone (combined survey, Java-clean)"
11_Mulyasari,clu4,32748,107.794745,-6.367517,2024-04-28,6,"Drone (combined survey, Java-clean)"
11_Mulyasari,clu4,32748,107.795041,-6.367375,2024-04-28,6,"Drone (combined survey, Java-clean)"
11_Mulyasari,clu4,32748,107.793242,-6.367446,2024-04-28,6,"Drone (combined survey, Java-clean)"
11_Mulyasari,clu4,32748,107.79292,-6.367354,2024-04-28,6,"Drone (combined survey, Java-clean)"
11_Mulyasari,clu4,32748,107.79422,-6.367335,2024-04-28,6,"Drone (combined survey, Java-clean)"
11_Mulyasari,clu4,32748,107.794323,-6.367125,2024-04-28,6,"Drone (combined survey, Java-clean)"
11_Mulyasari,clu4,32748,107.793456,-6.367089,2024-04-28,6,"Drone (combined survey, Java-clean)"
11_Mulyasari,clu4,32748,107.793639,-6.366888,2024-04-28,6,"Drone (combined survey, Java-clean)"
10_Gampolsari,clu4,32748,107.609024,-6.363847,2024-04-28,4,"Drone (combined survey, Java-clean)"
10_Gampolsari,clu4,32748,107.608832,-6.36387,2024-04-28,5,"Drone (combined survey, Java-clean)"
10_Gampolsari,clu4,32748,107.608614,-6.363836,2024-04-28,5,"Drone (combined survey, Java-clean)"
10_Gampolsari,clu4,32748,107.60799,-6.363653,2024-04-28,4,"Drone (combined survey, Java-clean)"
10_Gampolsari,clu4,32748,107.607796,-6.363584,2024-04-28,4,"Drone (combined survey, Java-clean)"
10_Gampolsari,clu4,32748,107.608939,-6.363551,2024-04-28,5,"Drone (combined survey, Java-clean)"
10_Gampolsari,clu4,32748,107.607581,-6.363505,2024-04-28,4,"Drone (combined survey, Java-clean)"
10_Gampolsari,clu4,32748,107.6074,-6.363452,2024-04-28,4,"Drone (combined survey, Java-clean)"
10_Gampolsari,clu4,32748,107.608679,-6.363489,2024-04-28,4,"Drone (combined survey, Java-clean)"
10_Gampolsari,clu4,32748,107.608354,-6.363408,2024-04-28,5,"Drone (combined survey, Java-clean)"
10_Gampolsari,clu4,32748,107.609508,-6.363167,2024-04-28,4,"Drone (combined survey, Java-clean)"
10_Gampolsari,clu4,32748,107.608072,-6.363336,2024-04-28,4,"Drone (combined survey, Java-clean)"
10_Gampolsari,clu4,32748,107.609244,-6.363387,2024-04-28,4,"Drone (combined survey, Java-clean)"
10_Gampolsari,clu4,32748,107.609043,-6.363245,2024-04-28,5,"Drone (combined survey, Java-clean)"
10_Gampolsari,clu4,32748,107.60879,-6.363177,2024-04-28,4,"Drone (combined survey, Java-clean)"
10_Gampolsari,clu4,32748,107.609381,-6.363046,2024-04-28,4,"Drone (combined survey, Java-clean)"
10_Gampolsari,clu4,32748,107.608469,-6.363089,2024-04-28,5,"Drone (combined survey, Java-clean)"
10_Gampolsari,clu4,32748,107.609128,-6.362993,2024-04-28,5,"Drone (combined survey, Java-clean)"
10_Gampolsari,clu4,32748,107.608188,-6.36301,2024-04-28,4,"Drone (combined survey, Java-clean)"
10_Gampolsari,clu4,32748,107.608882,-6.362928,2024-04-28,4,"Drone (combined survey, Java-clean)"
10_Gampolsari,clu4,32748,107.609611,-6.362947,2024-04-28,4,"Drone (combined survey, Java-clean)"
10_Gampolsari,clu4,32748,107.609445,-6.362862,2024-04-28,4,"Drone (combined survey, Java-clean)"
10_Gampolsari,clu4,32748,107.609204,-6.362784,2024-04-28,5,"Drone (combined survey, Java-clean)"
10_Gampolsari,clu4,32748,107.609596,-6.362702,2024-04-28,4,"Drone (combined survey, Java-clean)"
10_Gampolsari,clu4,32748,107.608952,-6.362719,2024-04-28,4,"Drone (combined survey, Java-clean)"
10_Gampolsari,clu4,32748,107.608598,-6.362731,2024-04-28,5,"Drone (combined survey, Java-clean)"
10_Gampolsari,clu4,32748,107.609566,-6.362561,2024-04-28,4,"Drone (combined survey, Java-clean)"
10_Gampolsari,clu4,32748,107.607549,-6.3626,2024-04-28,4,"Drone (combined survey, Java-clean)"
10_Gampolsari,clu4,32748,107.608315,-6.362654,2024-04-28,4,"Drone (combined survey, Java-clean)"
10_Gampolsari,clu4,32748,107.609504,-6.362414,2024-04-28,4,"Drone (combined survey, Java-clean)"
10_Gampolsari,clu4,32748,107.60918,-6.362515,2024-04-28,4,"Drone (combined survey, Java-clean)"
10_Gampolsari,clu4,32748,107.608801,-6.362425,2024-04-28,4,"Drone (combined survey, Java-clean)"
10_Gampolsari,clu4,32748,107.607688,-6.362397,2024-04-28,4,"Drone (combined survey, Java-clean)"
10_Gampolsari,clu4,32748,107.608624,-6.362376,2024-04-28,4,"Drone (combined survey, Java-clean)"
10_Gampolsari,clu4,32748,107.609213,-6.362327,2024-04-28,4,"Drone (combined survey, Java-clean)"
10_Gampolsari,clu4,32748,107.608441,-6.362323,2024-04-28,4,"Drone (combined survey, Java-clean)"
10_Gampolsari,clu4,32748,107.608293,-6.362293,2024-04-28,4,"Drone (combined survey, Java-clean)"
10_Gampolsari,clu4,32748,107.607804,-6.362235,2024-04-28,4,"Drone (combined survey, Java-clean)"
10_Gampolsari,clu4,32748,107.60886,-6.362222,2024-04-28,4,"Drone (combined survey, Java-clean)"
10_Gampolsari,clu4,32748,107.608711,-6.36217,2024-04-28,4,"Drone (combined survey, Java-clean)"
10_Gampolsari,clu4,32748,107.608497,-6.362105,2024-04-28,4,"Drone (combined survey, Java-clean)"
10_Gampolsari,clu4,32748,107.608093,-6.362106,2024-04-28,4,"Drone (combined survey, Java-clean)"
10_Gampolsari,clu4,32748,107.607823,-6.362053,2024-04-28,4,"Drone (combined survey, Java-clean)"
10_Gampolsari,clu4,32748,107.607869,-6.362775,2024-04-28,4,"Drone (combined survey, Java-clean)"
10_Gampolsari,clu4,32748,107.607969,-6.362056,2024-04-28,4,"Drone (combined survey, Java-clean)"
10_Gampolsari,clu4,32748,107.608192,-6.361963,2024-04-28,4,"Drone (combined survey, Java-clean)"
10_Gampolsari,clu4,32748,107.608094,-6.36192,2024-04-28,4,"Drone (combined survey, Java-clean)"
9_Sukamandi,clu4,32748,107.640256,-6.356536,2024-04-28,1,"Drone (combined survey, Java-clean)"
